sentnum,word,word_position,word_length
8.0,zwischen,3,8
8.0,Direktsaft,4,10
8.0,und,5,3
8.0,Fruchtsaft,6,10
8.0,aus,7,3
8.0,Fruchtsaftkonzentrat.,8,21
8.0,Orangen-,1,8
8.0,Direktsaft,2,10
8.0,wird,3,4
8.0,im,4,2
8.0,Ernteland,5,9
8.0,(hauptsächlich,6,14
8.0,Brasilien),7,10
8.0,nach,8,4
8.0,dem,9,3
8.0,Pressen,10,7
8.0,durch,11,5
8.0,Pasteurisation,12,14
8.0,haltbar,13,7
8.0,gemacht.,14,8
8.0,Befindet,1,8
8.0,sich,2,4
8.0,das,3,3
8.0,Zielland,4,8
8.0,in,5,2
8.0,"Übersee,",6,8
8.0,beispielsweise,7,14
8.0,"Europa,",8,7
8.0,so,9,2
8.0,wird,10,4
8.0,er,11,2
8.0,per,12,3
8.0,Orangensafttanker,13,17
8.0,transportiert,14,13
8.0,und,15,3
8.0,im,16,2
8.0,Zielland,17,8
8.0,von,18,3
8.0,den,19,3
8.0,Fruchtsaftherstellern,20,21
8.0,abgefüllt.,21,10
8.0,Der,1,3
8.0,Hauptteil,2,9
8.0,des,3,3
8.0,gewonnenen,4,10
8.0,Orangensaftes,5,13
8.0,wird,6,4
8.0,noch,7,4
8.0,im,8,2
8.0,Produktionsland,9,15
8.0,zu,10,2
8.0,Orangensaftkonzentrat,11,21
8.0,verarbeitet.,12,12
8.0,Dazu,1,4
8.0,werden,2,6
8.0,dem,3,3
8.0,Orangensaft,4,11
8.0,unter,5,5
8.0,Vakuum,6,6
8.0,bei,7,3
8.0,niedrigen,8,9
8.0,Temperaturen,9,12
8.0,zuerst,10,6
8.0,die,11,3
8.0,Aromen,12,6
8.0,und,13,3
8.0,anschließend,14,12
8.0,das,15,3
8.0,Wasser,16,6
8.0,entzogen.,17,9
8.0,Laut,1,4
8.0,Fruchtsaft-,2,11
8.0,und,3,3
8.0,Erfrischungsgetränkeverordnung,4,30
8.0,darf,5,4
8.0,als,6,3
8.0,Saft,7,4
8.0,nur,8,3
8.0,ein,9,3
8.0,solches,10,7
8.0,Getränk,11,7
8.0,bezeichnet,12,10
8.0,"werden,",13,7
8.0,das,14,3
8.0,vollständig,15,11
8.0,aus,16,3
8.0,dem,17,3
8.0,Fruchtsaft,18,10
8.0,und,19,3
8.0,dem,20,3
8.0,Fruchtfleisch,21,13
8.0,der,22,3
8.0,entsprechenden,23,14
8.0,Früchte,24,7
8.0,stammt.,25,7
9.0,Der,1,3
9.0,Imker,2,5
9.0,beschäftigt,3,11
9.0,sich,4,4
9.0,mit,5,3
9.0,der,6,3
9.0,"Haltung,",7,8
9.0,Vermehrung,8,10
9.0,und,9,3
9.0,Züchtung,10,8
9.0,von,11,3
9.0,Honigbienen,12,11
9.0,sowie,13,5
9.0,mit,14,3
9.0,der,15,3
9.0,Produktion,16,10
9.0,von,17,3
9.0,Honig,18,5
9.0,und,19,3
9.0,weiterer,20,8
9.0,Bienenprodukte.,21,15
9.0,Wirtschaftlich,1,14
9.0,relevanter,2,10
9.0,ist,3,3
9.0,heute,4,5
9.0,die,5,3
9.0,Bestäubungsleistung,6,19
9.0,der,7,3
9.0,Honigbienen,8,11
9.0,in,9,2
9.0,der,10,3
9.0,Landwirtschaft,11,14
9.0,als,12,3
9.0,Nebenprodukt,13,12
9.0,der,14,3
9.0,Imkerei.,15,8
9.0,Ein,1,3
9.0,Imker,2,5
9.0,braucht,3,7
9.0,keine,4,5
9.0,spezielle,5,9
9.0,"Ausbildung,",6,11
9.0,aber,7,4
9.0,in,8,2
9.0,den,9,3
9.0,deutschsprachigen,10,17
9.0,Ländern,11,7
9.0,absolvieren,12,11
9.0,die,13,3
9.0,meisten,14,7
9.0,Neu-,15,4
9.0,Imker,16,5
9.0,einen,17,5
9.0,Grundkurs.,18,10
9.0,Vom,1,3
9.0,Imker,2,5
9.0,zu,3,2
9.0,unterscheiden,4,13
9.0,ist,5,3
9.0,der,6,3
9.0,"Zeidler,",7,8
9.0,der,8,3
9.0,den,9,3
9.0,Honig,10,5
9.0,wildlebender,11,12
9.0,Honigbienen-,12,12
9.0,Völker,13,6
9.0,im,14,2
9.0,Wald,15,4
9.0,sammelt.,16,8
9.0,Der,1,3
9.0,Imker,2,5
9.0,hält,3,4
9.0,seine,4,5
9.0,Bienenvölker,5,12
9.0,in,6,2
9.0,künstlichen,7,11
9.0,"Nisthöhlen,",8,11
9.0,den,9,3
9.0,"Bienenstöcken,",10,14
9.0,in,11,2
9.0,denen,12,5
9.0,Brutnest,13,8
9.0,und,14,3
9.0,Honigvorräte,15,12
9.0,vor,16,3
9.0,Witterungseinflüssen,17,20
9.0,und,18,3
9.0,den,19,3
9.0,Räubereien,20,10
9.0,anderer,21,7
9.0,Tiere,22,5
9.0,geschützt,23,9
9.0,sind.,24,5
9.0,Der,1,3
9.0,Imker,2,5
9.0,produziert,3,10
9.0,mit,4,3
9.0,dem,5,3
9.0,Honig,6,5
9.0,ein,7,3
9.0,Lebensmittel,8,12
9.0,und,9,3
9.0,ist,10,3
9.0,damit,11,5
9.0,in,12,2
9.0,den,13,3
9.0,deutschsprachigen,14,17
9.0,Ländern,15,7
9.0,der,16,3
9.0,strengen,17,8
9.0,Lebensmittelgesetzgebung,18,24
9.0,unterstellt.,19,12
9.0,Honigbienen,1,11
9.0,sind,2,4
9.0,die,3,3
9.0,wichtigsten,4,11
9.0,Bestäuber,5,9
9.0,von,6,3
9.0,Blütenpflanzen.,7,15
9.0,Wegen,1,5
9.0,ihrer,2,5
9.0,Bestäubungsleistung,3,19
9.0,ist,4,3
9.0,die,5,3
9.0,Honigbiene,6,10
9.0,nach,7,4
9.0,Rind,8,4
9.0,und,9,3
9.0,Schwein,10,7
9.0,weltweit,11,8
9.0,das,12,3
9.0,drittwichtigste,13,15
9.0,Nutztier,14,8
9.0,in,15,2
9.0,der,16,3
9.0,Landwirtschaft.,17,15
9.0,Neben,1,5
9.0,der,2,3
9.0,ökologischen,3,12
9.0,Bedeutung,4,9
9.0,der,5,3
9.0,Honigbienen,6,11
9.0,als,7,3
9.0,Bestäuber,8,9
9.0,von,9,3
9.0,Wild-,10,5
9.0,und,11,3
9.0,Kulturpflanzen,12,14
9.0,hat,13,3
9.0,die,14,3
9.0,Imkerei,15,7
9.0,einen,16,5
9.0,großen,17,6
9.0,ökonomischen,18,12
9.0,Nutzen,19,6
9.0,für,20,3
9.0,die,21,3
9.0,"Landwirtschaft,",22,15
9.0,wo,23,2
9.0,sie,24,3
9.0,den,25,3
9.0,Ertrag,26,6
9.0,und,27,3
9.0,die,28,3
9.0,Qualität,29,8
9.0,von,30,3
9.0,Obst,31,4
9.0,und,32,3
9.0,Gemüse,33,6
9.0,erhöht.,34,7
10.0,Eine,1,4
10.0,Nationalflagge,2,14
10.0,symbolisiert,3,12
10.0,als,4,3
10.0,Flagge,5,6
10.0,einen,6,5
10.0,"Staat,",7,6
10.0,seine,8,5
10.0,"Selbständigkeit,",9,16
10.0,Unabhängigkeit,10,14
10.0,und,11,3
10.0,Einheit.,12,8
10.0,Davon,1,5
10.0,abgeleitet,2,10
10.0,können,3,6
10.0,sie,4,3
10.0,auch,5,4
10.0,für,6,3
10.0,andere,7,6
10.0,Eigenschaften,8,13
10.0,des,9,3
10.0,Landes,10,6
10.0,"stehen,",11,7
10.0,wie,12,3
10.0,etwa,13,4
10.0,für,14,3
10.0,dessen,15,6
10.0,"Landessprache,",16,14
10.0,selbst,17,6
10.0,wenn,18,4
10.0,diese,19,5
10.0,auch,20,4
10.0,in,21,2
10.0,anderen,22,7
10.0,Ländern,23,7
10.0,verwendet,24,9
10.0,wird.,25,5
10.0,Oft,1,3
10.0,wird,2,4
10.0,die,3,3
10.0,Nationalflagge,4,14
10.0,"eingesetzt,",5,11
10.0,um,6,2
10.0,damit,7,5
10.0,Besitzansprüche,8,15
10.0,über,9,4
10.0,ein,10,3
10.0,Territorium,11,11
10.0,zu,12,2
10.0,demonstrieren.,13,14
10.0,Die,1,3
10.0,Nationalflagge,2,14
10.0,ging,3,4
10.0,aus,4,3
10.0,den,5,3
10.0,Flaggen,6,7
10.0,der,7,3
10.0,Schiffe,8,7
10.0,"hervor,",9,7
10.0,mit,10,3
10.0,der,11,3
10.0,einst,12,5
10.0,deren,13,5
10.0,Nationalität,14,12
10.0,angezeigt,15,9
10.0,wurde.,16,6
10.0,Nationalflaggen,1,15
10.0,können,2,6
10.0,zu,3,2
10.0,"zivilen,",4,8
10.0,staatlichen,5,11
10.0,und,6,3
10.0,militärischen,7,13
10.0,Zwecken,8,7
10.0,verwendet,9,9
10.0,werden.,10,7
10.0,Viele,1,5
10.0,Staaten,2,7
10.0,verwenden,3,9
10.0,daher,4,5
10.0,für,5,3
10.0,diese,6,5
10.0,verschiedenen,7,13
10.0,Bereiche,8,8
10.0,unterschiedliche,9,16
10.0,Flaggen,10,7
10.0,oder,11,4
10.0,Abwandlungen,12,12
10.0,der,13,3
10.0,Grundform,14,9
10.0,der,15,3
10.0,Nationalflagge.,16,15
10.0,Teilweise,1,9
10.0,wird,2,4
10.0,zusätzlich,3,10
10.0,auch,4,4
10.0,zwischen,5,8
10.0,der,6,3
10.0,Verwendung,7,10
10.0,an,8,2
10.0,Land,9,4
10.0,und,10,3
10.0,auf,11,3
10.0,See,12,3
10.0,unterschieden.,13,14
10.0,Die,1,3
10.0,Symbolik,2,8
10.0,der,3,3
10.0,Nationalflagge,4,14
10.0,ist,5,3
10.0,auch,6,4
10.0,oft,7,3
10.0,Grund,8,5
10.0,für,9,3
10.0,"Streit,",10,7
10.0,wenn,11,4
10.0,zum,12,3
10.0,Beispiel,13,8
10.0,im,14,2
10.0,Zuge,15,4
10.0,des,16,3
10.0,Wechsels,17,8
10.0,einer,18,5
10.0,Regierungsform,19,14
10.0,die,20,3
10.0,Nationalflagge,21,14
10.0,geändert,22,8
10.0,wird.,23,5
10.0,So,1,2
10.0,etwa,2,4
10.0,geschehen,3,9
10.0,in,4,2
10.0,"Portugal,",5,9
10.0,wo,6,2
10.0,der,7,3
10.0,Wechsel,8,7
10.0,der,9,3
10.0,Flagge,10,6
10.0,nach,11,4
10.0,Abschaffung,12,11
10.0,der,13,3
10.0,Monarchie,14,9
10.0,in,15,2
10.0,der,16,3
10.0,Presse,17,6
10.0,zu,18,2
10.0,einem,19,5
10.0,Flaggenkrieg,20,12
10.0,stilisiert,21,10
10.0,wurde.,22,6
10.0,Besonders,1,9
10.0,zu,2,2
10.0,nationalen,3,10
10.0,Gedenktagen,4,11
10.0,wird,5,4
10.0,die,6,3
10.0,Nationalflagge,7,14
10.0,an,8,2
10.0,öffentlichen,9,12
10.0,Gebäuden,10,8
10.0,"und,",11,4
10.0,wenn,12,4
10.0,"erlaubt,",13,8
10.0,auch,14,4
10.0,an,15,2
10.0,privaten,16,8
10.0,Häusern,17,7
10.0,gehisst.,18,8
10.0,In,1,2
10.0,Peru,2,4
10.0,und,3,3
10.0,Lettland,4,8
10.0,sind,5,4
10.0,dazu,6,4
10.0,alle,7,4
10.0,Bürger,8,6
10.0,am,9,2
10.0,Nationalfeiertag,10,16
10.0,sogar,11,5
10.0,gesetzlich,12,10
10.0,verpflichtet.,13,13
11.0,Die,1,3
11.0,Internationale,2,14
11.0,Union,3,5
11.0,für,4,3
11.0,Naturschutz,5,11
11.0,ist,6,3
11.0,eine,7,4
11.0,internationale,8,14
11.0,"Organisation,",9,13
11.0,die,10,3
11.0,auf,11,3
11.0,dem,12,3
11.0,Gebiet,13,6
11.0,des,14,3
11.0,Naturschutzes,15,13
11.0,und,16,3
11.0,der,17,3
11.0,nachhaltigen,18,12
11.0,Nutzung,19,7
11.0,natürlicher,20,11
11.0,Ressourcen,21,10
11.0,tätig,22,5
11.0,ist.,23,4
11.0,Sie,1,3
11.0,ist,2,3
11.0,an,3,2
11.0,der,4,3
11.0,Datenerfassung,5,14
11.0,und,6,3
11.0,ihrer,7,5
11.0,"Analyse,",8,8
11.0,"Forschung,",9,10
11.0,"Feldprojekten,",10,14
11.0,Einflussnahme,11,13
11.0,und,12,3
11.0,Wissensvermittlung,13,18
11.0,beteiligt.,14,10
11.0,Ihre,1,4
11.0,Mission,2,7
11.0,ist,3,3
11.0,"es,",4,3
11.0,"""Gesellschaften",5,15
11.0,weltweit,6,8
11.0,zu,7,2
11.0,ermutigen,8,9
11.0,und,9,3
11.0,dabei,10,5
11.0,zu,11,2
11.0,"unterstützen,",12,13
11.0,die,13,3
11.0,Natur,14,5
11.0,zu,15,2
11.0,"erhalten,",16,9
11.0,und,17,3
11.0,"sicherzustellen,",18,16
11.0,dass,19,4
11.0,die,20,3
11.0,Nutzung,21,7
11.0,natürlicher,22,11
11.0,Ressourcen,23,10
11.0,gerecht,24,7
11.0,und,25,3
11.0,ökologisch,26,10
11.0,nachhaltig,27,10
11.0,ist“.,28,5
11.0,In,1,2
11.0,den,2,3
11.0,letzten,3,7
11.0,Jahrzehnten,4,11
11.0,hat,5,3
11.0,die,6,3
11.0,Organisation,7,12
11.0,ihren,8,5
11.0,Fokus,9,5
11.0,über,10,4
11.0,die,11,3
11.0,Umweltschutzökologie,12,20
11.0,hinaus,13,6
11.0,erweitert,14,9
11.0,und,15,3
11.0,bezieht,16,7
11.0,nun,17,3
11.0,Fragen,18,6
11.0,der,19,3
11.0,nachhaltigen,20,12
11.0,Entwicklung,21,11
11.0,in,22,2
11.0,ihre,23,4
11.0,Projekte,24,8
11.0,ein.,25,4
11.0,Im,1,2
11.0,Gegensatz,2,9
11.0,zu,3,2
11.0,vielen,4,6
11.0,anderen,5,7
11.0,internationalen,6,15
11.0,Umweltorganisationen,7,20
11.0,ist,8,3
11.0,es,9,2
11.0,nicht,10,5
11.0,ihr,11,3
11.0,"Ziel,",12,5
11.0,die,13,3
11.0,Öffentlichkeit,14,14
11.0,für,15,3
11.0,den,16,3
11.0,Naturschutz,17,11
11.0,zu,18,2
11.0,mobilisieren.,19,13
11.0,Stattdessen,1,11
11.0,versucht,2,8
11.0,die,3,3
11.0,"Organisation,",4,13
11.0,das,5,3
11.0,Verhalten,6,9
11.0,von,7,3
11.0,"Regierungen,",8,12
11.0,Unternehmen,9,11
11.0,und,10,3
11.0,anderen,11,7
11.0,Interessengruppen,12,17
11.0,zu,13,2
11.0,"beeinflussen,",14,13
11.0,indem,15,5
11.0,sie,16,3
11.0,Informationen,17,13
11.0,und,18,3
11.0,Ratschläge,19,10
11.0,bereitstellt,20,12
11.0,und,21,3
11.0,Kooperationen,22,13
11.0,aufbaut.,23,8
11.0,Die,1,3
11.0,Organisation,2,12
11.0,ist,3,3
11.0,der,4,3
11.0,breiten,5,7
11.0,Öffentlichkeit,6,14
11.0,am,7,2
11.0,besten,8,6
11.0,durch,9,5
11.0,die,10,3
11.0,Erstellung,11,10
11.0,und,12,3
11.0,Veröffentlichung,13,16
11.0,der,14,3
11.0,"""Roten",15,6
11.0,Liste,16,5
11.0,der,17,3
11.0,bedrohten,18,9
11.0,"Arten""",19,6
11.0,"bekannt,",20,8
11.0,in,21,2
11.0,der,22,3
11.0,der,23,3
11.0,Erhaltungszustand,24,17
11.0,von,25,3
11.0,Arten,26,5
11.0,weltweit,27,8
11.0,bewertet,28,8
11.0,wird.,29,5
11.0,Heute,1,5
11.0,beschäftigt,2,11
11.0,die,3,3
11.0,Organisation,4,12
11.0,rund,5,4
11.0,tausend,6,7
11.0,Vollzeitmitarbeiter,7,19
11.0,in,8,2
11.0,über,9,4
11.0,fünfzig,10,7
11.0,Ländern.,11,8
12.0,Ein,1,3
12.0,Fahrzeugkennzeichen,2,19
12.0,ist,3,3
12.0,ein,4,3
12.0,Metall-,5,7
12.0,oder,6,4
12.0,"Kunststoffschild,",7,17
12.0,das,8,3
12.0,zur,9,3
12.0,amtlichen,10,9
12.0,Identifizierung,11,15
12.0,an,12,2
12.0,einem,13,5
12.0,Fahrzeug,14,8
12.0,angebracht,15,10
12.0,ist.,16,4
12.0,In,1,2
12.0,allen,2,5
12.0,Ländern,3,7
12.0,sind,4,4
12.0,solche,5,6
12.0,Kennzeichen,6,11
12.0,für,7,3
12.0,Straßenfahrzeuge,8,16
12.0,wie,9,3
12.0,"Autos,",10,6
12.0,Lastwagen,11,9
12.0,und,12,3
12.0,Motorräder,13,10
12.0,erforderlich.,14,13
12.0,Ob,1,2
12.0,sie,2,3
12.0,für,3,3
12.0,andere,4,6
12.0,Fahrzeuge,5,9
12.0,wie,6,3
12.0,"Fahrräder,",7,10
12.0,Boote,8,5
12.0,oder,9,4
12.0,Traktoren,10,9
12.0,erforderlich,11,12
12.0,"sind,",12,5
12.0,kann,13,4
12.0,je,14,2
12.0,nach,15,4
12.0,Rechtsprechung,16,14
12.0,variieren.,17,10
12.0,Die,1,3
12.0,Registrierungskennung,2,21
12.0,besteht,3,7
12.0,aus,4,3
12.0,einer,5,5
12.0,Reihe,6,5
12.0,von,7,3
12.0,Buchstaben,8,10
12.0,und,9,3
12.0,"Ziffern,",10,8
12.0,die,11,3
12.0,den,12,3
12.0,Fahrzeughalter,13,14
12.0,eindeutig,14,9
12.0,im,15,2
12.0,Fahrzeugregister,16,16
12.0,der,17,3
12.0,ausstellenden,18,13
12.0,Behörde,19,7
12.0,identifiziert.,20,14
12.0,In,1,2
12.0,einigen,2,7
12.0,Ländern,3,7
12.0,ist,4,3
12.0,die,5,3
12.0,Kennung,6,7
12.0,innerhalb,7,9
12.0,des,8,3
12.0,gesamten,9,8
12.0,Landes,10,6
12.0,"einzigartig,",11,12
12.0,während,12,7
12.0,sie,13,3
12.0,dies,14,4
12.0,in,15,2
12.0,anderen,16,7
12.0,Ländern,17,7
12.0,nur,18,3
12.0,innerhalb,19,9
12.0,eines,20,5
12.0,Staates,21,7
12.0,oder,22,4
12.0,einer,23,5
12.0,Provinz,24,7
12.0,ist.,25,4
12.0,Frankreich,1,10
12.0,war,2,3
12.0,das,3,3
12.0,erste,4,5
12.0,"Land,",5,5
12.0,das,6,3
12.0,Ende,7,4
12.0,des,8,3
12.0,neunzehnten,9,11
12.0,Jahrhunderts,10,12
12.0,das,11,3
12.0,Kennzeichen,12,11
12.0,einführte.,13,10
12.0,Die,1,3
12.0,Kennzeichen,2,11
12.0,des,3,3
12.0,frühen,4,6
12.0,zwanzigsten,5,11
12.0,Jahrhunderts,6,12
12.0,variierten,7,10
12.0,in,8,2
12.0,Größe,9,5
12.0,und,10,3
12.0,Form,11,4
12.0,je,12,2
12.0,nach,13,4
12.0,regionaler,14,10
12.0,"Rechtsprechung,",15,15
12.0,so,16,2
12.0,dass,17,4
12.0,bei,18,3
12.0,einem,19,5
12.0,Umzug,20,5
12.0,zusätzliche,21,11
12.0,Löcher,22,6
12.0,in,23,2
12.0,das,24,3
12.0,Auto,25,4
12.0,gebohrt,26,7
12.0,werden,27,6
12.0,"mussten,",28,8
12.0,um,29,2
12.0,das,30,3
12.0,neue,31,4
12.0,Kennzeichen,32,11
12.0,anbringen,33,9
12.0,zu,34,2
12.0,können.,35,7
12.0,Die,1,3
12.0,Standardisierung,2,16
12.0,der,3,3
12.0,Platten,4,7
12.0,erfolgte,5,8
12.0,erst,6,4
12.0,Ende,7,4
12.0,der,8,3
12.0,fünfziger,9,9
12.0,"Jahre,",10,6
12.0,als,11,3
12.0,sich,12,4
12.0,die,13,3
12.0,Automobilhersteller,14,19
12.0,mit,15,3
12.0,Regierungen,16,11
12.0,und,17,3
12.0,internationalen,18,15
12.0,Organisationen,19,14
12.0,einigten.,20,9
1.0,Στην,1,4
1.0,αρχαία,2,6
1.0,ρωμαϊκή,3,7
1.0,θρησκεία,4,8
1.0,και,5,3
1.0,"μυθολογία,",6,10
1.0,ο,7,1
1.0,Ιανός,8,5
1.0,ήταν,9,4
1.0,ο,10,1
1.0,θεός,11,4
1.0,των,12,3
1.0,εκκινήσεων,13,10
1.0,και,14,3
1.0,των,15,3
1.0,μεταβάσεων.,16,11
1.0,Είχε,1,4
1.0,διπλή,2,5
1.0,φύση,3,4
1.0,και,4,3
1.0,συνήθως,5,7
1.0,απεικονιζόταν,6,13
1.0,με,7,2
1.0,δύο,8,3
1.0,"πρόσωπα,",9,8
1.0,αφού,10,4
1.0,κοιτούσε,11,8
1.0,ταυτόχρονα,12,10
1.0,στο,13,3
1.0,μέλλον,14,6
1.0,και,15,3
1.0,στο,16,3
1.0,παρελθόν.,17,9
1.0,Ο,1,1
1.0,Ιανός,2,5
1.0,παρακολουθούσε,3,14
1.0,την,4,3
1.0,αρχή,5,4
1.0,και,6,3
1.0,το,7,2
1.0,τέλος,8,5
1.0,μιας,9,4
1.0,σύγκρουσης,10,10
1.0,και,11,3
1.0,κατ’,12,4
1.0,επέκταση,13,8
1.0,τον,14,3
1.0,πόλεμο,15,6
1.0,και,16,3
1.0,την,17,3
1.0,ειρήνη.,18,7
1.0,Οι,1,2
1.0,πόρτες,2,6
1.0,του,3,3
1.0,ναού,4,4
1.0,του,5,3
1.0,ήταν,6,4
1.0,ανοιχτές,7,8
1.0,σε,8,2
1.0,περιόδους,9,9
1.0,πολέμου,10,7
1.0,και,11,3
1.0,κλειστές,12,8
1.0,σε,13,2
1.0,περιόδους,14,9
1.0,ειρήνης.,15,8
1.0,Ως,1,2
1.0,ο,2,1
1.0,θεός,3,4
1.0,των,4,3
1.0,"πυλών,",5,6
1.0,συνδέθηκε,6,9
1.0,επίσης,7,6
1.0,με,8,2
1.0,την,9,3
1.0,είσοδο,10,6
1.0,και,11,3
1.0,έξοδο,12,5
1.0,από,13,3
1.0,τις,14,3
1.0,πόρτες,15,6
1.0,των,16,3
1.0,σπιτιών.,17,8
1.0,Ο,1,1
1.0,Ιανός,2,5
1.0,συμβόλιζε,3,9
1.0,συχνά,4,5
1.0,τις,5,3
1.0,αλλαγές,6,7
1.0,και,7,3
1.0,τις,8,3
1.0,"εξελίξεις,",9,10
1.0,όπως,10,4
1.0,η,11,1
1.0,πρόοδος,12,7
1.0,από,13,3
1.0,μια,14,3
1.0,κατάσταση,15,9
1.0,σε,16,2
1.0,"άλλη,",17,5
1.0,από,18,3
1.0,ένα,19,3
1.0,όραμα,20,5
1.0,σε,21,2
1.0,άλλο,22,4
1.0,και,23,3
1.0,η,24,1
1.0,μετάβαση,25,8
1.0,από,26,3
1.0,την,27,3
1.0,εφηβεία,28,7
1.0,στην,29,4
1.0,ενηλικίωση.,30,11
1.0,Ως,1,2
1.0,"αποτέλεσμα,",2,11
1.0,ο,3,1
1.0,Ιανός,4,5
1.0,λατρεύτηκε,5,10
1.0,στην,6,4
1.0,έναρξη,7,6
1.0,της,8,3
1.0,σποράς,9,6
1.0,και,10,3
1.0,της,11,3
1.0,"συγκομιδής,",12,11
1.0,όπως,13,4
1.0,επίσης,14,6
1.0,σε,15,2
1.0,"γάμους,",16,7
1.0,θανάτους,17,8
1.0,και,18,3
1.0,άλλες,19,5
1.0,αφετηρίες.,20,10
1.0,Στον,1,4
1.0,Ιανό,2,4
1.0,δεν,3,3
1.0,είχε,4,4
1.0,ανατεθεί,5,8
1.0,συγκεκριμένος,6,13
1.0,"ιερέας,",7,7
1.0,αλλά,8,4
1.0,ο,9,1
1.0,ίδιος,10,5
1.0,ο,11,1
1.0,αρχιερέας,12,9
1.0,τελούσε,13,7
1.0,τις,14,3
1.0,τελετουργίες,15,12
1.0,του.,16,4
1.0,Ο,1,1
1.0,Ιανός,2,5
1.0,αντιπροσώπευε,3,13
1.0,το,4,2
1.0,μεσοδιάστημα,5,12
1.0,ανάμεσα,6,7
1.0,στη,7,3
1.0,βαρβαρότητα,8,11
1.0,και,9,3
1.0,τον,10,3
1.0,"πολιτισμό,",11,10
1.0,τον,12,3
1.0,αγροτικό,13,8
1.0,και,14,3
1.0,τον,15,3
1.0,αστικό,16,6
1.0,"χώρο,",17,5
1.0,τη,18,2
1.0,νεότητα,19,7
1.0,και,20,3
1.0,την,21,3
1.0,ενηλικίωση.,22,11
1.0,Οι,1,2
1.0,Ρωμαίοι,2,7
1.0,ισχυρίστηκαν,3,12
1.0,ότι,4,3
1.0,ο,5,1
1.0,Ιανός,6,5
1.0,ήταν,7,4
1.0,δική,8,4
1.0,τους,9,4
1.0,"θεότητα,",10,8
1.0,καθώς,11,5
1.0,οι,12,2
1.0,αρχαίοι,13,7
1.0,Έλληνες,14,7
1.0,δεν,15,3
1.0,είχαν,16,5
1.0,αντίστοιχο,17,10
1.0,θεό.,18,4
2.0,Το,1,2
2.0,χαβανέζικο,2,10
2.0,νεύμα,3,5
2.0,σάκα,4,4
2.0,χρησιμοποιείται,5,15
2.0,από,6,3
2.0,τους,7,4
2.0,λάτρεις,8,7
2.0,του,9,3
2.0,"σερφ,",10,5
2.0,συνήθως,11,7
2.0,σε,12,2
2.0,μία,13,3
2.0,φιλική,14,6
2.0,"συζήτηση,",15,9
2.0,για,16,3
2.0,να,17,2
2.0,δηλώσει,18,7
2.0,ότι,19,3
2.0,«όλα,20,4
2.0,είναι,21,5
2.0,υπό,22,3
2.0,έλεγχο».,23,8
2.0,Για,1,3
2.0,να,2,2
2.0,κάνεις,3,6
2.0,το,4,2
2.0,νεύμα,5,5
2.0,σάκα,6,4
2.0,θα,7,2
2.0,πρέπει,8,6
2.0,να,9,2
2.0,σηκώσεις,10,8
2.0,το,11,2
2.0,πρώτο,12,5
2.0,και,13,3
2.0,το,14,2
2.0,τελευταίο,15,9
2.0,δάχτυλο,16,7
2.0,του,17,3
2.0,χεριού,18,6
2.0,"σου,",19,4
2.0,να,20,2
2.0,κρατήσεις,21,9
2.0,τα,22,2
2.0,μεσαία,23,6
2.0,σου,24,3
2.0,δάχτυλα,25,7
2.0,λυγισμένα,26,9
2.0,και,27,3
2.0,να,28,2
2.0,περιστρέψεις,29,12
2.0,το,30,2
2.0,χέρι,31,4
2.0,σου,32,3
2.0,δεξιά,33,5
2.0,και,34,3
2.0,αριστερά.,35,9
2.0,Τη,1,2
2.0,δεκαετία,2,8
2.0,του,3,3
2.0,"1960,",4,5
2.0,οι,5,2
2.0,σέρφερ,6,6
2.0,που,7,3
2.0,επισκέπτονταν,8,13
2.0,τη,9,2
2.0,"Χαβάη,",10,6
2.0,«δανείστηκαν»,11,13
2.0,το,12,2
2.0,τοπικό,13,6
2.0,αυτό,14,4
2.0,"νεύμα,",15,6
2.0,το,16,2
2.0,οποίο,17,5
2.0,διαδόθηκε,18,9
2.0,σε,19,2
2.0,όλο,20,3
2.0,τον,21,3
2.0,κόσμο.,22,6
2.0,"Έκτοτε,",1,7
2.0,το,2,2
2.0,νεύμα,3,5
2.0,αυτό,4,4
2.0,χρησιμοποιείται,5,15
2.0,ευρέως,6,6
2.0,μεταξύ,7,6
2.0,των,8,3
2.0,ανθρώπων,9,8
2.0,για,10,3
2.0,ανταλλαγή,11,9
2.0,"χαιρετισμών,",12,12
2.0,έκφραση,13,7
2.0,ευχαριστιών,14,11
2.0,ή,15,1
2.0,δήλωση,16,6
2.0,επαίνου.,17,8
2.0,Οι,1,2
2.0,πολίτες,2,7
2.0,της,3,3
2.0,Χαβάη,4,5
2.0,χρησιμοποιούν,5,13
2.0,το,6,2
2.0,νεύμα,7,5
2.0,σάκα,8,4
2.0,για,9,3
2.0,να,10,2
2.0,εκφράσουν,11,9
2.0,συγχρόνως,12,9
2.0,αυτό,13,4
2.0,που,14,3
2.0,αποκαλούν,15,9
2.0,«Aloha,16,6
2.0,"Spirit»,",17,8
2.0,δηλαδή,18,6
2.0,τη,19,2
2.0,"φιλία,",20,6
2.0,την,21,3
2.0,"κατανόηση,",22,10
2.0,τη,23,2
2.0,συμπόνια,24,8
2.0,και,25,3
2.0,την,26,3
2.0,αλληλεγγύη,27,10
2.0,μεταξύ,28,6
2.0,των,29,3
2.0,διαφόρων,30,8
2.0,φυλών,31,5
2.0,που,32,3
